city,latitude,longitude,population,country_code,c40,Population with at least some secondary education (% ages 25 and older),"Mean years of schooling, male (years)",Share of seats in parliament (% held by women),"Adolescent birth rate (births per 1,000 women ages 15-19)",Total population (millions),Sex ratio at birth (male to female births),"Remittances, inflows (% of GDP)","Foreign direct investment, net inflows (% of GDP)",Private capital flows (% of GDP),"Life expectancy at birth, female (years)",Exports and imports (% of GDP),Human Development Index (HDI),Total unemployment rate (female to male ratio),"Share of employment in nonagriculture, female (% of total employment in nonagriculture)",Inequality in income (%),Official entrance age to primary education (years),"Gross enrolment ratio, lower secondary, female (%)","Gross enrolment ratio, pre-primary, both sexes (%)","Gross enrolment ratio, pre-primary, male (%)","Gross enrolment ratio, primary, gender parity index (GPI)","Gross enrolment ratio, secondary, gender parity index (GPI)","Gross enrolment ratio, upper secondary, both sexes (%)","Gross intake ratio to Grade 1 of primary education, female (%)","Labor force, female (% of total labor force)","Mortality rate, under-5 (per 1,000 live births)",Percentage of enrolment in pre-primary education in private institutions (%),"Percentage of male students enrolled in primary education who are over-age, male (%)","Percentage of repeaters in primary education, all grades, both sexes (%)","Percentage of repeaters in primary education, all grades, female (%)","Percentage of students enrolled in primary education who are over-age, both sexes (%)","Population, female (% of total)","Prevalence of HIV, total (% of population ages 15-49)","Primary completion rate, both sexes (%)","Unemployment, male (% of male labor force) (modeled ILO estimate)",Agricultural water withdrawal as % of total water withdrawal,Industrial water withdrawal as % of total water withdrawal,Interannual variability (WRI),MDG 7.5. Freshwater withdrawal as % of total renewable water resources,SDG 6.4.1. Industrial Water Use Efficiency,SDG 6.4.2. Water Stress,Total internal renewable water resources per capita,country
Mumbai,18.9667,72.8333,23355000.0,IND,False,39.336,8.718,13.485999999999999,13.177,1366.418,1.1,2.891,1.76,-2.194,70.95,40.019,0.645,0.972,15.862,18.793,6,90.2069931030273,12.206600189209,12.5787897109985,1.11916995048523,1.0124200582504301,63.592418670654205,103.47135925293001,24.5210931155226,45.2,74.4407730102539,7.7949923099469824,4.085063473693065,3.8338634932588707,7.741470934835391,48.1637654142764,0.3,94.25943226096665,3.29999995231628,90.40735873850001,2.2339027595,1.7,33.884557015,35.1670186908,66.4920928322,1080.1711183779,India
Bangkok,13.75,100.5167,17066000.0,THA,True,45.909,8.192,14.133,44.908,69.626,1.06,1.3019999999999998,1.162,3.0189999999999997,80.9,110.29899999999999,0.777,0.971,47.571999999999996,23.8,6,121.351516723633,69.1118927001953,73.73297119140629,0.935150027275085,0.9448000192642209,130.416107177734,95.1128997802734,45.658857178900995,12.6,34.6299209594727,10.1977100372314,1.9587999582290603,1.19841003417969,10.3579397201538,51.170083984738596,1.1,93.2555465698242,1.1000000238418601,90.3744808572,4.8459149129000005,1.0,13.0655935797,50.072131962600004,23.0139351833,3243.9042962262,Thailand
Chiang Mai,18.7889,98.9833,132634.0,THA,False,45.909,8.192,14.133,44.908,69.626,1.06,1.3019999999999998,1.162,3.0189999999999997,80.9,110.29899999999999,0.777,0.971,47.571999999999996,23.8,6,121.351516723633,69.1118927001953,73.73297119140629,0.935150027275085,0.9448000192642209,130.416107177734,95.1128997802734,45.658857178900995,12.6,34.6299209594727,10.1977100372314,1.9587999582290603,1.19841003417969,10.3579397201538,51.170083984738596,1.1,93.2555465698242,1.1000000238418601,90.3744808572,4.8459149129000005,1.0,13.0655935797,50.072131962600004,23.0139351833,3243.9042962262,Thailand
Hat Yai,7.0167,100.4667,159130.0,THA,False,45.909,8.192,14.133,44.908,69.626,1.06,1.3019999999999998,1.162,3.0189999999999997,80.9,110.29899999999999,0.777,0.971,47.571999999999996,23.8,6,121.351516723633,69.1118927001953,73.73297119140629,0.935150027275085,0.9448000192642209,130.416107177734,95.1128997802734,45.658857178900995,12.6,34.6299209594727,10.1977100372314,1.9587999582290603,1.19841003417969,10.3579397201538,51.170083984738596,1.1,93.2555465698242,1.1000000238418601,90.3744808572,4.8459149129000005,1.0,13.0655935797,50.072131962600004,23.0139351833,3243.9042962262,Thailand
Nakhon Ratchasima,14.9736,102.0831,134440.0,THA,False,45.909,8.192,14.133,44.908,69.626,1.06,1.3019999999999998,1.162,3.0189999999999997,80.9,110.29899999999999,0.777,0.971,47.571999999999996,23.8,6,121.351516723633,69.1118927001953,73.73297119140629,0.935150027275085,0.9448000192642209,130.416107177734,95.1128997802734,45.658857178900995,12.6,34.6299209594727,10.1977100372314,1.9587999582290603,1.19841003417969,10.3579397201538,51.170083984738596,1.1,93.2555465698242,1.1000000238418601,90.3744808572,4.8459149129000005,1.0,13.0655935797,50.072131962600004,23.0139351833,3243.9042962262,Thailand
Nonthaburi,13.8667,100.5167,255671.0,THA,False,45.909,8.192,14.133,44.908,69.626,1.06,1.3019999999999998,1.162,3.0189999999999997,80.9,110.29899999999999,0.777,0.971,47.571999999999996,23.8,6,121.351516723633,69.1118927001953,73.73297119140629,0.935150027275085,0.9448000192642209,130.416107177734,95.1128997802734,45.658857178900995,12.6,34.6299209594727,10.1977100372314,1.9587999582290603,1.19841003417969,10.3579397201538,51.170083984738596,1.1,93.2555465698242,1.1000000238418601,90.3744808572,4.8459149129000005,1.0,13.0655935797,50.072131962600004,23.0139351833,3243.9042962262,Thailand
Pak Kret,13.9125,100.4978,184501.0,THA,False,45.909,8.192,14.133,44.908,69.626,1.06,1.3019999999999998,1.162,3.0189999999999997,80.9,110.29899999999999,0.777,0.971,47.571999999999996,23.8,6,121.351516723633,69.1118927001953,73.73297119140629,0.935150027275085,0.9448000192642209,130.416107177734,95.1128997802734,45.658857178900995,12.6,34.6299209594727,10.1977100372314,1.9587999582290603,1.19841003417969,10.3579397201538,51.170083984738596,1.1,93.2555465698242,1.1000000238418601,90.3744808572,4.8459149129000005,1.0,13.0655935797,50.072131962600004,23.0139351833,3243.9042962262,Thailand
Banja Luka,44.7667,17.1833,199191.0,BIH,False,81.363,10.857999999999999,21.053,9.642000000000001,3.301,1.07,10.929,2.576,-2.035,79.857,95.881,0.78,1.253,37.925,20.2,6,90.79295376358401,64.62617659103567,64.89372403875869,0.9868396764440094,1.0334277901522162,77.83809914785836,104.5059121519605,39.176445786371396,6.1,33.423958522887624,8.842361554162723,0.13527999818325,0.106080003082752,8.37722072264436,50.918577866517,9.006099985305433,91.2263123757229,29.100000381469698,53.070659147549975,18.35700705840016,1.0,1.0690666667,45.826214524899996,2.6620185923,10592.193106123299,Bosnia and Herzegovina
Bijeljina,44.75,19.2167,114663.0,BIH,False,81.363,10.857999999999999,21.053,9.642000000000001,3.301,1.07,10.929,2.576,-2.035,79.857,95.881,0.78,1.253,37.925,20.2,6,90.79295376358401,64.62617659103567,64.89372403875869,0.9868396764440094,1.0334277901522162,77.83809914785836,104.5059121519605,39.176445786371396,6.1,33.423958522887624,8.842361554162723,0.13527999818325,0.106080003082752,8.37722072264436,50.918577866517,9.006099985305433,91.2263123757229,29.100000381469698,53.070659147549975,18.35700705840016,1.0,1.0690666667,45.826214524899996,2.6620185923,10592.193106123299,Bosnia and Herzegovina
Mostar,43.3494,17.8125,163067.0,BIH,False,81.363,10.857999999999999,21.053,9.642000000000001,3.301,1.07,10.929,2.576,-2.035,79.857,95.881,0.78,1.253,37.925,20.2,6,90.79295376358401,64.62617659103567,64.89372403875869,0.9868396764440094,1.0334277901522162,77.83809914785836,104.5059121519605,39.176445786371396,6.1,33.423958522887624,8.842361554162723,0.13527999818325,0.106080003082752,8.37722072264436,50.918577866517,9.006099985305433,91.2263123757229,29.100000381469698,53.070659147549975,18.35700705840016,1.0,1.0690666667,45.826214524899996,2.6620185923,10592.193106123299,Bosnia and Herzegovina
Prijedor,44.9667,16.7,89397.0,BIH,False,81.363,10.857999999999999,21.053,9.642000000000001,3.301,1.07,10.929,2.576,-2.035,79.857,95.881,0.78,1.253,37.925,20.2,6,90.79295376358401,64.62617659103567,64.89372403875869,0.9868396764440094,1.0334277901522162,77.83809914785836,104.5059121519605,39.176445786371396,6.1,33.423958522887624,8.842361554162723,0.13527999818325,0.106080003082752,8.37722072264436,50.918577866517,9.006099985305433,91.2263123757229,29.100000381469698,53.070659147549975,18.35700705840016,1.0,1.0690666667,45.826214524899996,2.6620185923,10592.193106123299,Bosnia and Herzegovina
Sarajevo,43.8667,18.4167,275524.0,BIH,False,81.363,10.857999999999999,21.053,9.642000000000001,3.301,1.07,10.929,2.576,-2.035,79.857,95.881,0.78,1.253,37.925,20.2,6,90.79295376358401,64.62617659103567,64.89372403875869,0.9868396764440094,1.0334277901522162,77.83809914785836,104.5059121519605,39.176445786371396,6.1,33.423958522887624,8.842361554162723,0.13527999818325,0.106080003082752,8.37722072264436,50.918577866517,9.006099985305433,91.2263123757229,29.100000381469698,53.070659147549975,18.35700705840016,1.0,1.0690666667,45.826214524899996,2.6620185923,10592.193106123299,Bosnia and Herzegovina
Tuzla,44.5381,18.6761,110979.0,BIH,False,81.363,10.857999999999999,21.053,9.642000000000001,3.301,1.07,10.929,2.576,-2.035,79.857,95.881,0.78,1.253,37.925,20.2,6,90.79295376358401,64.62617659103567,64.89372403875869,0.9868396764440094,1.0334277901522162,77.83809914785836,104.5059121519605,39.176445786371396,6.1,33.423958522887624,8.842361554162723,0.13527999818325,0.106080003082752,8.37722072264436,50.918577866517,9.006099985305433,91.2263123757229,29.100000381469698,53.070659147549975,18.35700705840016,1.0,1.0690666667,45.826214524899996,2.6620185923,10592.193106123299,Bosnia and Herzegovina
Banjul,13.4531,-16.5775,31356.0,GMB,False,36.84,4.614,10.345,78.185,2.3480000000000003,1.03,15.618,3.7469861477397477,-3.865922122167276,63.481,65.484,0.496,1.867,39.116,17.467,7,67.2350997924805,37.953620910644496,37.048770904541,1.0655699968338002,1.0383492217481756,101.94197584546266,112.01423645019501,44.1853853608581,67.5,67.9166793823242,17.2108402252197,5.29569005966187,5.02861022949219,16.355880737304698,50.4972228739715,1.8,69.3142166137695,21.7000007629395,38.5826771654,20.8661417323,2.0,1.27,11.3876525628,2.2096563723,1355.0814878253,Gambia
Bansang,13.4336,-14.65,7615.0,GMB,False,36.84,4.614,10.345,78.185,2.3480000000000003,1.03,15.618,3.7469861477397477,-3.865922122167276,63.481,65.484,0.496,1.867,39.116,17.467,7,67.2350997924805,37.953620910644496,37.048770904541,1.0655699968338002,1.0383492217481756,101.94197584546266,112.01423645019501,44.1853853608581,67.5,67.9166793823242,17.2108402252197,5.29569005966187,5.02861022949219,16.355880737304698,50.4972228739715,1.8,69.3142166137695,21.7000007629395,38.5826771654,20.8661417323,2.0,1.27,11.3876525628,2.2096563723,1355.0814878253,Gambia
Basse Santa Su,13.31,-14.222999999999999,14380.0,GMB,False,36.84,4.614,10.345,78.185,2.3480000000000003,1.03,15.618,3.7469861477397477,-3.865922122167276,63.481,65.484,0.496,1.867,39.116,17.467,7,67.2350997924805,37.953620910644496,37.048770904541,1.0655699968338002,1.0383492217481756,101.94197584546266,112.01423645019501,44.1853853608581,67.5,67.9166793823242,17.2108402252197,5.29569005966187,5.02861022949219,16.355880737304698,50.4972228739715,1.8,69.3142166137695,21.7000007629395,38.5826771654,20.8661417323,2.0,1.27,11.3876525628,2.2096563723,1355.0814878253,Gambia
Brikama,13.2804,-16.6599,195136.0,GMB,False,36.84,4.614,10.345,78.185,2.3480000000000003,1.03,15.618,3.7469861477397477,-3.865922122167276,63.481,65.484,0.496,1.867,39.116,17.467,7,67.2350997924805,37.953620910644496,37.048770904541,1.0655699968338002,1.0383492217481756,101.94197584546266,112.01423645019501,44.1853853608581,67.5,67.9166793823242,17.2108402252197,5.29569005966187,5.02861022949219,16.355880737304698,50.4972228739715,1.8,69.3142166137695,21.7000007629395,38.5826771654,20.8661417323,2.0,1.27,11.3876525628,2.2096563723,1355.0814878253,Gambia
Farafenni,13.5667,-15.6,36000.0,GMB,False,36.84,4.614,10.345,78.185,2.3480000000000003,1.03,15.618,3.7469861477397477,-3.865922122167276,63.481,65.484,0.496,1.867,39.116,17.467,7,67.2350997924805,37.953620910644496,37.048770904541,1.0655699968338002,1.0383492217481756,101.94197584546266,112.01423645019501,44.1853853608581,67.5,67.9166793823242,17.2108402252197,5.29569005966187,5.02861022949219,16.355880737304698,50.4972228739715,1.8,69.3142166137695,21.7000007629395,38.5826771654,20.8661417323,2.0,1.27,11.3876525628,2.2096563723,1355.0814878253,Gambia
Mansa Konko,13.3773,-15.6786,18672.0,GMB,False,36.84,4.614,10.345,78.185,2.3480000000000003,1.03,15.618,3.7469861477397477,-3.865922122167276,63.481,65.484,0.496,1.867,39.116,17.467,7,67.2350997924805,37.953620910644496,37.048770904541,1.0655699968338002,1.0383492217481756,101.94197584546266,112.01423645019501,44.1853853608581,67.5,67.9166793823242,17.2108402252197,5.29569005966187,5.02861022949219,16.355880737304698,50.4972228739715,1.8,69.3142166137695,21.7000007629395,38.5826771654,20.8661417323,2.0,1.27,11.3876525628,2.2096563723,1355.0814878253,Gambia
Barcelona,41.3825,2.1769,4588000.0,ESP,True,77.722,10.347999999999999,41.857,7.725,46.736999999999995,1.06,0.22899999999999998,1.325,-3.2230000000000003,86.24799999999999,66.917,0.904,1.347,46.0,19.467,6,121.59803009033199,96.6598892211914,96.8498001098633,1.0113400220871,0.997359991073608,136.019287109375,101.742431640625,46.0492355330235,3.4,32.0389595031738,4.903069972991941,2.19368004798889,1.8971699476242099,5.28822994232178,50.928110323142796,0.4,99.2391891479492,20.7999992370605,65.2229625833,19.1119938493,2.3,28.0035874439,36.181404824,42.5685071575,2383.8398978825,Spain
Cartagena,37.6,-0.9819,214802.0,ESP,False,77.722,10.347999999999999,41.857,7.725,46.736999999999995,1.06,0.22899999999999998,1.325,-3.2230000000000003,86.24799999999999,66.917,0.904,1.347,46.0,19.467,6,121.59803009033199,96.6598892211914,96.8498001098633,1.0113400220871,0.997359991073608,136.019287109375,101.742431640625,46.0492355330235,3.4,32.0389595031738,4.903069972991941,2.19368004798889,1.8971699476242099,5.28822994232178,50.928110323142796,0.4,99.2391891479492,20.7999992370605,65.2229625833,19.1119938493,2.3,28.0035874439,36.181404824,42.5685071575,2383.8398978825,Spain
Córdoba,37.8833,-4.7667,325701.0,ESP,False,77.722,10.347999999999999,41.857,7.725,46.736999999999995,1.06,0.22899999999999998,1.325,-3.2230000000000003,86.24799999999999,66.917,0.904,1.347,46.0,19.467,6,121.59803009033199,96.6598892211914,96.8498001098633,1.0113400220871,0.997359991073608,136.019287109375,101.742431640625,46.0492355330235,3.4,32.0389595031738,4.903069972991941,2.19368004798889,1.8971699476242099,5.28822994232178,50.928110323142796,0.4,99.2391891479492,20.7999992370605,65.2229625833,19.1119938493,2.3,28.0035874439,36.181404824,42.5685071575,2383.8398978825,Spain
Guadalajara,40.6335,-3.1669,82376.0,ESP,True,77.722,10.347999999999999,41.857,7.725,46.736999999999995,1.06,0.22899999999999998,1.325,-3.2230000000000003,86.24799999999999,66.917,0.904,1.347,46.0,19.467,6,121.59803009033199,96.6598892211914,96.8498001098633,1.0113400220871,0.997359991073608,136.019287109375,101.742431640625,46.0492355330235,3.4,32.0389595031738,4.903069972991941,2.19368004798889,1.8971699476242099,5.28822994232178,50.928110323142796,0.4,99.2391891479492,20.7999992370605,65.2229625833,19.1119938493,2.3,28.0035874439,36.181404824,42.5685071575,2383.8398978825,Spain
Madrid,40.4189,-3.6919,3266126.0,ESP,False,77.722,10.347999999999999,41.857,7.725,46.736999999999995,1.06,0.22899999999999998,1.325,-3.2230000000000003,86.24799999999999,66.917,0.904,1.347,46.0,19.467,6,121.59803009033199,96.6598892211914,96.8498001098633,1.0113400220871,0.997359991073608,136.019287109375,101.742431640625,46.0492355330235,3.4,32.0389595031738,4.903069972991941,2.19368004798889,1.8971699476242099,5.28822994232178,50.928110323142796,0.4,99.2391891479492,20.7999992370605,65.2229625833,19.1119938493,2.3,28.0035874439,36.181404824,42.5685071575,2383.8398978825,Spain
Murcia,37.9866,-1.1415,406807.0,ESP,False,77.722,10.347999999999999,41.857,7.725,46.736999999999995,1.06,0.22899999999999998,1.325,-3.2230000000000003,86.24799999999999,66.917,0.904,1.347,46.0,19.467,6,121.59803009033199,96.6598892211914,96.8498001098633,1.0113400220871,0.997359991073608,136.019287109375,101.742431640625,46.0492355330235,3.4,32.0389595031738,4.903069972991941,2.19368004798889,1.8971699476242099,5.28822994232178,50.928110323142796,0.4,99.2391891479492,20.7999992370605,65.2229625833,19.1119938493,2.3,28.0035874439,36.181404824,42.5685071575,2383.8398978825,Spain
Mérida,38.9158,-6.3333,59335.0,ESP,False,77.722,10.347999999999999,41.857,7.725,46.736999999999995,1.06,0.22899999999999998,1.325,-3.2230000000000003,86.24799999999999,66.917,0.904,1.347,46.0,19.467,6,121.59803009033199,96.6598892211914,96.8498001098633,1.0113400220871,0.997359991073608,136.019287109375,101.742431640625,46.0492355330235,3.4,32.0389595031738,4.903069972991941,2.19368004798889,1.8971699476242099,5.28822994232178,50.928110323142796,0.4,99.2391891479492,20.7999992370605,65.2229625833,19.1119938493,2.3,28.0035874439,36.181404824,42.5685071575,2383.8398978825,Spain
Santa Cruz,28.4667,-16.25,207312.0,ESP,False,77.722,10.347999999999999,41.857,7.725,46.736999999999995,1.06,0.22899999999999998,1.325,-3.2230000000000003,86.24799999999999,66.917,0.904,1.347,46.0,19.467,6,121.59803009033199,96.6598892211914,96.8498001098633,1.0113400220871,0.997359991073608,136.019287109375,101.742431640625,46.0492355330235,3.4,32.0389595031738,4.903069972991941,2.19368004798889,1.8971699476242099,5.28822994232178,50.928110323142796,0.4,99.2391891479492,20.7999992370605,65.2229625833,19.1119938493,2.3,28.0035874439,36.181404824,42.5685071575,2383.8398978825,Spain
Sevilla,37.3828,-5.9731,1212045.0,ESP,False,77.722,10.347999999999999,41.857,7.725,46.736999999999995,1.06,0.22899999999999998,1.325,-3.2230000000000003,86.24799999999999,66.917,0.904,1.347,46.0,19.467,6,121.59803009033199,96.6598892211914,96.8498001098633,1.0113400220871,0.997359991073608,136.019287109375,101.742431640625,46.0492355330235,3.4,32.0389595031738,4.903069972991941,2.19368004798889,1.8971699476242099,5.28822994232178,50.928110323142796,0.4,99.2391891479492,20.7999992370605,65.2229625833,19.1119938493,2.3,28.0035874439,36.181404824,42.5685071575,2383.8398978825,Spain
Toledo,39.867,-4.0167,74632.0,ESP,False,77.722,10.347999999999999,41.857,7.725,46.736999999999995,1.06,0.22899999999999998,1.325,-3.2230000000000003,86.24799999999999,66.917,0.904,1.347,46.0,19.467,6,121.59803009033199,96.6598892211914,96.8498001098633,1.0113400220871,0.997359991073608,136.019287109375,101.742431640625,46.0492355330235,3.4,32.0389595031738,4.903069972991941,2.19368004798889,1.8971699476242099,5.28822994232178,50.928110323142796,0.4,99.2391891479492,20.7999992370605,65.2229625833,19.1119938493,2.3,28.0035874439,36.181404824,42.5685071575,2383.8398978825,Spain
Valencia,39.4667,-0.375,794288.0,ESP,False,77.722,10.347999999999999,41.857,7.725,46.736999999999995,1.06,0.22899999999999998,1.325,-3.2230000000000003,86.24799999999999,66.917,0.904,1.347,46.0,19.467,6,121.59803009033199,96.6598892211914,96.8498001098633,1.0113400220871,0.997359991073608,136.019287109375,101.742431640625,46.0492355330235,3.4,32.0389595031738,4.903069972991941,2.19368004798889,1.8971699476242099,5.28822994232178,50.928110323142796,0.4,99.2391891479492,20.7999992370605,65.2229625833,19.1119938493,2.3,28.0035874439,36.181404824,42.5685071575,2383.8398978825,Spain
Zaragoza,41.6483,-0.883,649404.0,ESP,False,77.722,10.347999999999999,41.857,7.725,46.736999999999995,1.06,0.22899999999999998,1.325,-3.2230000000000003,86.24799999999999,66.917,0.904,1.347,46.0,19.467,6,121.59803009033199,96.6598892211914,96.8498001098633,1.0113400220871,0.997359991073608,136.019287109375,101.742431640625,46.0492355330235,3.4,32.0389595031738,4.903069972991941,2.19368004798889,1.8971699476242099,5.28822994232178,50.928110323142796,0.4,99.2391891479492,20.7999992370605,65.2229625833,19.1119938493,2.3,28.0035874439,36.181404824,42.5685071575,2383.8398978825,Spain
Barcelona,10.1333,-64.6833,448016.0,VEN,True,69.208,10.011000000000001,22.156,85.337,28.516,1.05,6.447451281728172,3.9339898394572717,-3.3351035726684573,76.00399999999999,79.27262210966477,0.711,1.101,41.935,25.2,6,98.79232788085942,75.3157196044922,75.04266357421879,0.9731299877166751,1.07562005519867,78.62962341308591,97.04470825195308,40.2568745025619,16.6,20.795389175415,8.663060188293459,3.0000400543212904,2.13484001159668,7.6656999588012695,50.212947246511604,0.6,95.2281265258789,6.300000190734861,73.852110155,3.5060968873,2.7,1.7072528302,102.8102661227,7.5403666667,27378.639165316803,Venezuela (Bolivarian Republic of)
Barinas,8.6333,-70.2167,873962.0,VEN,False,69.208,10.011000000000001,22.156,85.337,28.516,1.05,6.447451281728172,3.9339898394572717,-3.3351035726684573,76.00399999999999,79.27262210966477,0.711,1.101,41.935,25.2,6,98.79232788085942,75.3157196044922,75.04266357421879,0.9731299877166751,1.07562005519867,78.62962341308591,97.04470825195308,40.2568745025619,16.6,20.795389175415,8.663060188293459,3.0000400543212904,2.13484001159668,7.6656999588012695,50.212947246511604,0.6,95.2281265258789,6.300000190734861,73.852110155,3.5060968873,2.7,1.7072528302,102.8102661227,7.5403666667,27378.639165316803,Venezuela (Bolivarian Republic of)
